1.38.98.34	10.0.0.4	0.000000000	233
10.0.0.4	1.38.98.34	0.000032602	233
1.38.98.34	10.0.0.4	1.030162610	234
10.0.0.4	1.38.98.34	0.000048273	234
1.38.98.34	10.0.0.4	1.026173094	235
10.0.0.4	1.38.98.34	0.000048424	235
1.38.98.34	10.0.0.4	1.918912654	236
10.0.0.4	1.38.98.34	0.000032880	236
1.38.98.34	10.0.0.4	1.009488398	237
10.0.0.4	1.38.98.34	0.000038621	237
1.38.98.34	10.0.0.4	1.015805889	238
10.0.0.4	1.38.98.34	0.000033729	238
1.38.98.34	10.0.0.4	1.034602191	239
10.0.0.4	1.38.98.34	0.000032612	239
1.38.98.34	10.0.0.4	1.014685581	240
10.0.0.4	1.38.98.34	0.000037081	240
1.38.98.34	10.0.0.4	1.929217313	241
10.0.0.4	1.38.98.34	0.000034218	241
1.38.98.34	10.0.0.4	1.015138563	242
10.0.0.4	1.38.98.34	0.000034510	242
1.38.98.34	10.0.0.4	1.021001552	243
10.0.0.4	1.38.98.34	0.000051507	243
1.38.98.34	10.0.0.4	1.009783394	244
10.0.0.4	1.38.98.34	0.000036185	244
1.38.98.34	10.0.0.4	1.030902735	245
10.0.0.4	1.38.98.34	0.000033496	245
1.38.98.34	10.0.0.4	1.923970051	246
10.0.0.4	1.38.98.34	0.000034194	246
1.38.98.34	10.0.0.4	1.005433663	247
10.0.0.4	1.38.98.34	0.000035130	247
1.38.98.34	10.0.0.4	1.022773348	248
10.0.0.4	1.38.98.34	0.000050062	248
1.38.98.34	10.0.0.4	1.039320834	249
10.0.0.4	1.38.98.34	0.000034204	249
1.38.98.34	10.0.0.4	1.012830755	250
10.0.0.4	1.38.98.34	0.000033615	250
1.38.98.34	10.0.0.4	1.920350877	251
10.0.0.4	1.38.98.34	0.000032642	251
1.38.98.34	10.0.0.4	0.999615310	252
10.0.0.4	1.38.98.34	0.000048496	252
1.38.98.34	10.0.0.4	1.024807623	253
10.0.0.4	1.38.98.34	0.000048704	253
1.38.98.34	10.0.0.4	1.024726355	254
10.0.0.4	1.38.98.34	0.000031940	254
1.38.98.34	10.0.0.4	1.025372330	255
10.0.0.4	1.38.98.34	0.000049396	255
1.38.98.34	10.0.0.4	1.929331157	256
10.0.0.4	1.38.98.34	0.000034647	256
1.38.98.34	10.0.0.4	1.020030067	257
10.0.0.4	1.38.98.34	0.000033673	257
1.38.98.34	10.0.0.4	1.020126750	258
10.0.0.4	1.38.98.34	0.000032889	258
1.38.98.34	10.0.0.4	1.030208550	259
10.0.0.4	1.38.98.34	0.000049423	259
1.38.98.34	10.0.0.4	1.020377228	260
10.0.0.4	1.38.98.34	0.000034097	260
1.38.98.34	10.0.0.4	1.914695293	261
10.0.0.4	1.38.98.34	0.000034186	261
1.38.98.34	10.0.0.4	1.014966556	262
10.0.0.4	1.38.98.34	0.000034452	262
1.38.98.34	10.0.0.4	1.024570041	263
10.0.0.4	1.38.98.34	0.000033017	263
1.38.98.34	10.0.0.4	1.025640897	264
10.0.0.4	1.38.98.34	0.000054013	264
1.38.98.34	10.0.0.4	1.019821151	265
10.0.0.4	1.38.98.34	0.000048762	265
1.38.98.34	10.0.0.4	1.922147747	266
10.0.0.4	1.38.98.34	0.000035155	266
1.38.98.34	10.0.0.4	0.999900349	267
10.0.0.4	1.38.98.34	0.000049419	267
1.38.98.34	10.0.0.4	1.039443096	268
10.0.0.4	1.38.98.34	0.000033872	268
1.38.98.34	10.0.0.4	1.020350255	269
10.0.0.4	1.38.98.34	0.000036651	269
1.38.98.34	10.0.0.4	1.019730982	270
10.0.0.4	1.38.98.34	0.000032756	270
1.38.98.34	10.0.0.4	1.920081412	271
10.0.0.4	1.38.98.34	0.000033236	271
1.38.98.34	10.0.0.4	1.019642866	272
10.0.0.4	1.38.98.34	0.000033882	272
1.38.98.34	10.0.0.4	1.019951752	273
10.0.0.4	1.38.98.34	0.000033963	273
1.38.98.34	10.0.0.4	1.019904816	274
10.0.0.4	1.38.98.34	0.000034754	274
1.38.98.34	10.0.0.4	1.028206066	275
10.0.0.4	1.38.98.34	0.000041040	275
1.38.98.34	10.0.0.4	1.911913233	276
10.0.0.4	1.38.98.34	0.000034049	276
1.38.98.34	10.0.0.4	0.999999077	277
10.0.0.4	1.38.98.34	0.000047909	277
1.38.98.34	10.0.0.4	1.040299552	278
10.0.0.4	1.38.98.34	0.000032778	278
1.38.98.34	10.0.0.4	1.019306017	279
10.0.0.4	1.38.98.34	0.000048896	279
1.38.98.34	10.0.0.4	1.020155141	280
10.0.0.4	1.38.98.34	0.000033866	280
1.38.98.34	10.0.0.4	1.919465835	281
10.0.0.4	1.38.98.34	0.000034522	281
1.38.98.34	10.0.0.4	1.021593965	282
10.0.0.4	1.38.98.34	0.000050732	282
1.38.98.34	10.0.0.4	1.018594700	283
10.0.0.4	1.38.98.34	0.000035177	283
1.38.98.34	10.0.0.4	1.020280615	284
10.0.0.4	1.38.98.34	0.000034626	284
1.38.98.34	10.0.0.4	1.020347385	285
10.0.0.4	1.38.98.34	0.000050249	285
1.38.98.34	10.0.0.4	1.919669634	286
10.0.0.4	1.38.98.34	0.000033959	286
1.38.98.34	10.0.0.4	1.020137817	287
10.0.0.4	1.38.98.34	0.000033690	287
1.38.98.34	10.0.0.4	1.035767003	288
10.0.0.4	1.38.98.34	0.000033781	288
1.38.98.34	10.0.0.4	1.003681603	289
10.0.0.4	1.38.98.34	0.000033755	289
1.38.98.34	10.0.0.4	1.018697096	290
10.0.0.4	1.38.98.34	0.000032171	290
1.38.98.34	10.0.0.4	1.920661250	291
10.0.0.4	1.38.98.34	0.000034544	291
1.38.98.34	10.0.0.4	1.020669739	292
10.0.0.4	1.38.98.34	0.000033734	292
1.38.98.34	10.0.0.4	1.009671792	293
10.0.0.4	1.38.98.34	0.000034049	293
1.38.98.34	10.0.0.4	1.030168789	294
10.0.0.4	1.38.98.34	0.000036204	294
1.38.98.34	10.0.0.4	1.000067583	295
10.0.0.4	1.38.98.34	0.000034582	295
1.38.98.34	10.0.0.4	1.940256412	296
10.0.0.4	1.38.98.34	0.000034323	296
1.38.98.34	10.0.0.4	1.019915563	297
10.0.0.4	1.38.98.34	0.000034964	297
1.38.98.34	10.0.0.4	1.020089074	298
10.0.0.4	1.38.98.34	0.000033749	298
1.38.98.34	10.0.0.4	1.027022247	299
10.0.0.4	1.38.98.34	0.000034570	299
1.38.98.34	10.0.0.4	1.012196150	300
10.0.0.4	1.38.98.34	0.000033480	300
1.38.98.34	10.0.0.4	1.927773290	301
10.0.0.4	1.38.98.34	0.000033782	301
1.38.98.34	10.0.0.4	0.992161168	302
10.0.0.4	1.38.98.34	0.000034350	302
1.38.98.34	10.0.0.4	1.040495036	303
10.0.0.4	1.38.98.34	0.000033960	303
1.38.98.34	10.0.0.4	1.019682365	304
10.0.0.4	1.38.98.34	0.000033775	304
1.38.98.34	10.0.0.4	1.040058233	305
10.0.0.4	1.38.98.34	0.000033380	305
1.38.98.34	10.0.0.4	1.899791845	306
10.0.0.4	1.38.98.34	0.000033909	306
1.38.98.34	10.0.0.4	1.040205636	307
10.0.0.4	1.38.98.34	0.000035345	307
1.38.98.34	10.0.0.4	1.019394884	308
10.0.0.4	1.38.98.34	0.000032799	308
1.38.98.34	10.0.0.4	1.020584434	309
10.0.0.4	1.38.98.34	0.000048730	309
1.38.98.34	10.0.0.4	1.019689877	310
10.0.0.4	1.38.98.34	0.000034284	310
1.38.98.34	10.0.0.4	1.909174240	311
10.0.0.4	1.38.98.34	0.000032631	311
1.38.98.34	10.0.0.4	1.030411895	312
10.0.0.4	1.38.98.34	0.000038149	312
1.38.98.34	10.0.0.4	1.020700346	313
10.0.0.4	1.38.98.34	0.000050417	313
1.38.98.34	10.0.0.4	1.039443742	314
10.0.0.4	1.38.98.34	0.000034361	314
1.38.98.34	10.0.0.4	1.000209795	315
10.0.0.4	1.38.98.34	0.000034290	315
1.38.98.34	10.0.0.4	1.919491859	316
10.0.0.4	1.38.98.34	0.000051458	316
1.38.98.34	10.0.0.4	1.021023696	317
10.0.0.4	1.38.98.34	0.000034607	317
1.38.98.34	10.0.0.4	1.019399244	318
10.0.0.4	1.38.98.34	0.000033427	318
1.38.98.34	10.0.0.4	1.020544018	319
10.0.0.4	1.38.98.34	0.000033833	319
1.38.98.34	10.0.0.4	0.999787470	320
10.0.0.4	1.38.98.34	0.000032895	320
1.38.98.34	10.0.0.4	1.940026223	321
10.0.0.4	1.38.98.34	0.000034938	321
1.38.98.34	10.0.0.4	1.000343033	322
10.0.0.4	1.38.98.34	0.000034147	322
1.38.98.34	10.0.0.4	1.059482512	323
10.0.0.4	1.38.98.34	0.000033933	323
1.38.98.34	10.0.0.4	0.999474152	324
10.0.0.4	1.38.98.34	0.000035200	324
1.38.98.34	10.0.0.4	1.040453438	325
10.0.0.4	1.38.98.34	0.000034486	325
1.38.98.34	10.0.0.4	1.899879891	326
10.0.0.4	1.38.98.34	0.000032812	326
1.38.98.34	10.0.0.4	1.020235697	327
10.0.0.4	1.38.98.34	0.000034695	327
1.38.98.34	10.0.0.4	1.019476756	328
10.0.0.4	1.38.98.34	0.000035163	328
1.38.98.34	10.0.0.4	1.048242412	329
10.0.0.4	1.38.98.34	0.000035043	329
1.38.98.34	10.0.0.4	0.991791453	330
10.0.0.4	1.38.98.34	0.000055911	330
1.38.98.34	10.0.0.4	1.919459245	331
10.0.0.4	1.38.98.34	0.000033737	331
1.38.98.34	10.0.0.4	1.019025559	332
10.0.0.4	1.38.98.34	0.000031455	332
1.38.98.34	10.0.0.4	1.021405377	333
10.0.0.4	1.38.98.34	0.000032932	333
1.38.98.34	10.0.0.4	0.999697343	334
10.0.0.4	1.38.98.34	0.000033413	334
1.38.98.34	10.0.0.4	1.020368742	335
10.0.0.4	1.38.98.34	0.000048123	335
1.38.98.34	10.0.0.4	1.940002946	336
10.0.0.4	1.38.98.34	0.000033078	336
1.38.98.34	10.0.0.4	1.012710420	337
10.0.0.4	1.38.98.34	0.000030355	337
1.38.98.34	10.0.0.4	1.035180825	338
10.0.0.4	1.38.98.34	0.000044956	338
1.38.98.34	10.0.0.4	1.011794077	339
10.0.0.4	1.38.98.34	0.000059509	339
1.38.98.34	10.0.0.4	1.027861108	340
10.0.0.4	1.38.98.34	0.000034631	340
1.38.98.34	10.0.0.4	1.920929131	341
10.0.0.4	1.38.98.34	0.000031902	341
1.38.98.34	10.0.0.4	1.019151324	342
10.0.0.4	1.38.98.34	0.000033525	342
1.38.98.34	10.0.0.4	1.005459369	343
10.0.0.4	1.38.98.34	0.000034670	343
1.38.98.34	10.0.0.4	1.024445647	344
10.0.0.4	1.38.98.34	0.000033467	344
1.38.98.34	10.0.0.4	1.088869573	345
10.0.0.4	1.38.98.34	0.000032884	345
1.38.98.34	10.0.0.4	1.852965910	346
10.0.0.4	1.38.98.34	0.000035445	346
1.38.98.34	10.0.0.4	1.009296247	347
10.0.0.4	1.38.98.34	0.000034690	347
1.38.98.34	10.0.0.4	1.030436362	348
10.0.0.4	1.38.98.34	0.000036055	348
1.38.98.34	10.0.0.4	1.020130032	349
10.0.0.4	1.38.98.34	0.000034622	349
1.38.98.34	10.0.0.4	1.028370640	350
10.0.0.4	1.38.98.34	0.000033411	350
1.38.98.34	10.0.0.4	1.931765107	351
10.0.0.4	1.38.98.34	0.000049556	351
1.38.98.34	10.0.0.4	1.007947543	352
10.0.0.4	1.38.98.34	0.000033498	352
1.38.98.34	10.0.0.4	1.011693100	353
10.0.0.4	1.38.98.34	0.000033190	353
1.38.98.34	10.0.0.4	1.028077214	354
10.0.0.4	1.38.98.34	0.000034445	354
1.38.98.34	10.0.0.4	1.020918661	355
10.0.0.4	1.38.98.34	0.000048660	355
1.38.98.34	10.0.0.4	1.911517115	356
10.0.0.4	1.38.98.34	0.000033917	356
1.38.98.34	10.0.0.4	1.039318410	357
10.0.0.4	1.38.98.34	0.000032067	357
1.38.98.34	10.0.0.4	1.020148628	358
10.0.0.4	1.38.98.34	0.000049271	358
1.38.98.34	10.0.0.4	1.020093581	359
10.0.0.4	1.38.98.34	0.000034475	359
1.38.98.34	10.0.0.4	1.020009055	360
10.0.0.4	1.38.98.34	0.000033980	360
1.38.98.34	10.0.0.4	1.900843343	361
10.0.0.4	1.38.98.34	0.000035422	361
1.38.98.34	10.0.0.4	1.019028459	362
10.0.0.4	1.38.98.34	0.000032225	362
1.38.98.34	10.0.0.4	1.028713791	363
10.0.0.4	1.38.98.34	0.000033239	363
1.38.98.34	10.0.0.4	1.030960840	364
10.0.0.4	1.38.98.34	0.000032167	364
1.38.98.34	10.0.0.4	1.040256537	365
10.0.0.4	1.38.98.34	0.000032482	365
1.38.98.34	10.0.0.4	1.888343959	366
10.0.0.4	1.38.98.34	0.000036961	366
1.38.98.34	10.0.0.4	1.031178829	367
10.0.0.4	1.38.98.34	0.000034214	367
1.38.98.34	10.0.0.4	1.020249044	368
10.0.0.4	1.38.98.34	0.000032407	368
1.38.98.34	10.0.0.4	1.019968613	369
10.0.0.4	1.38.98.34	0.000037291	369
1.38.98.34	10.0.0.4	1.019774651	370
10.0.0.4	1.38.98.34	0.000032388	370
