110.224.95.142	10.0.0.4	0.000000000	314
10.0.0.4	110.224.95.142	0.000035622	314
110.224.95.142	10.0.0.4	1.009262479	315
10.0.0.4	110.224.95.142	0.000031621	315
110.224.95.142	10.0.0.4	1.919833160	316
10.0.0.4	110.224.95.142	0.000034198	316
110.224.95.142	10.0.0.4	1.020030634	317
10.0.0.4	110.224.95.142	0.000034071	317
110.224.95.142	10.0.0.4	1.039908575	318
10.0.0.4	110.224.95.142	0.000033729	318
110.224.95.142	10.0.0.4	1.020198354	319
10.0.0.4	110.224.95.142	0.000033567	319
110.224.95.142	10.0.0.4	1.030385756	320
10.0.0.4	110.224.95.142	0.000033686	320
110.224.95.142	10.0.0.4	1.885290840	321
10.0.0.4	110.224.95.142	0.000046916	321
110.224.95.142	10.0.0.4	1.044166820	322
10.0.0.4	110.224.95.142	0.000033189	322
110.224.95.142	10.0.0.4	1.015246068	323
10.0.0.4	110.224.95.142	0.000035646	323
110.224.95.142	10.0.0.4	1.029531518	324
10.0.0.4	110.224.95.142	0.000035291	324
110.224.95.142	10.0.0.4	1.015127647	325
10.0.0.4	110.224.95.142	0.000034285	325
110.224.95.142	10.0.0.4	1.905094499	326
10.0.0.4	110.224.95.142	0.000023768	326
110.224.95.142	10.0.0.4	1.022374534	327
10.0.0.4	110.224.95.142	0.000031740	327
110.224.95.142	10.0.0.4	1.012408967	328
10.0.0.4	110.224.95.142	0.000033868	328
110.224.95.142	10.0.0.4	1.045389186	329
10.0.0.4	110.224.95.142	0.000045709	329
110.224.95.142	10.0.0.4	1.024450876	330
10.0.0.4	110.224.95.142	0.000032728	330
110.224.95.142	10.0.0.4	1.914878663	331
10.0.0.4	110.224.95.142	0.000034468	331
110.224.95.142	10.0.0.4	1.010163093	332
10.0.0.4	110.224.95.142	0.000039025	332
110.224.95.142	10.0.0.4	1.004880678	333
10.0.0.4	110.224.95.142	0.000033039	333
110.224.95.142	10.0.0.4	1.035362437	334
10.0.0.4	110.224.95.142	0.000033376	334
110.224.95.142	10.0.0.4	1.044488016	335
10.0.0.4	110.224.95.142	0.000035812	335
110.224.95.142	10.0.0.4	1.905488905	336
10.0.0.4	110.224.95.142	0.000034023	336
110.224.95.142	10.0.0.4	0.989576972	337
10.0.0.4	110.224.95.142	0.000034498	337
110.224.95.142	10.0.0.4	1.024804590	338
10.0.0.4	110.224.95.142	0.000035601	338
110.224.95.142	10.0.0.4	1.035660521	339
10.0.0.4	110.224.95.142	0.000031916	339
110.224.95.142	10.0.0.4	1.024648834	340
10.0.0.4	110.224.95.142	0.000033092	340
110.224.95.142	10.0.0.4	1.919571502	341
10.0.0.4	110.224.95.142	0.000030706	341
110.224.95.142	10.0.0.4	0.995106129	342
10.0.0.4	110.224.95.142	0.000035717	342
110.224.95.142	10.0.0.4	1.021063872	343
10.0.0.4	110.224.95.142	0.000037613	343
110.224.95.142	10.0.0.4	1.039133936	344
10.0.0.4	110.224.95.142	0.000033401	344
110.224.95.142	10.0.0.4	1.029564719	345
10.0.0.4	110.224.95.142	0.000033459	345
110.224.95.142	10.0.0.4	1.925028286	346
10.0.0.4	110.224.95.142	0.000026059	346
110.224.95.142	10.0.0.4	0.990215076	347
10.0.0.4	110.224.95.142	0.000033632	347
110.224.95.142	10.0.0.4	1.039740645	348
10.0.0.4	110.224.95.142	0.000034020	348
110.224.95.142	10.0.0.4	1.026169718	349
10.0.0.4	110.224.95.142	0.000033524	349
110.224.95.142	10.0.0.4	1.013669332	350
10.0.0.4	110.224.95.142	0.000035320	350
110.224.95.142	10.0.0.4	1.919831373	351
10.0.0.4	110.224.95.142	0.000032826	351
