1.38.110.47	10.0.0.4	0.000000000	287
10.0.0.4	1.38.110.47	0.000041119	287
1.38.110.47	10.0.0.4	1.039757326	288
10.0.0.4	1.38.110.47	0.000040871	288
1.38.110.47	10.0.0.4	1.028563593	289
10.0.0.4	1.38.110.47	0.000039838	289
1.38.110.47	10.0.0.4	1.012114440	290
10.0.0.4	1.38.110.47	0.000039851	290
1.38.110.47	10.0.0.4	1.919625196	291
10.0.0.4	1.38.110.47	0.000056577	291
1.38.110.47	10.0.0.4	0.999655821	292
10.0.0.4	1.38.110.47	0.000041349	292
1.38.110.47	10.0.0.4	1.040482696	293
10.0.0.4	1.38.110.47	0.000040747	293
1.38.110.47	10.0.0.4	1.019916348	294
10.0.0.4	1.38.110.47	0.000039981	294
1.38.110.47	10.0.0.4	1.019707109	295
10.0.0.4	1.38.110.47	0.000041306	295
1.38.110.47	10.0.0.4	1.899787967	296
10.0.0.4	1.38.110.47	0.000041459	296
1.38.110.47	10.0.0.4	1.040525064	297
10.0.0.4	1.38.110.47	0.000040685	297
1.38.110.47	10.0.0.4	1.019592822	298
10.0.0.4	1.38.110.47	0.000055932	298
1.38.110.47	10.0.0.4	1.020047436	299
10.0.0.4	1.38.110.47	0.000041364	299
1.38.110.47	10.0.0.4	1.020145645	300
10.0.0.4	1.38.110.47	0.000040515	300
